id,source_label,floor_number,mid,text,original_pic,disable_reply,user_location,follow_count,followers_count,created_at,created_at_ts
2138133,焦?侵⒊?0,4.78904E+15,焦虑症: 喜报吃完曲唑酮后心跳起伏都没那么大了今天运动量还很大来着and分享上次去看心理医生的小故事她说小时候怕黑啊，恐高啊，晕车啊，这种孩子长大了其实更容易得这个病我发现我都占了 ,https://wx4.sinaimg.cn/large/007icRyVly1h3zqzvatc3j30v61vute9.jpg,0,,159,8,Fri Jul 08 19:34:29 +0800 2022,1657280069
2138134,抑郁症超话,0,4.78904E+15,抑郁症: 刚才去商店买东西，拿了十块钱，可是那个人非说我拿的是5块，我说我兜里有多少钱我自己知道，可是她非说我记错了，我说那调监控吧，她还不给调，说没时间，虽说就是5块钱的事，但是我还是感觉不得劲，好烦躁 ,,0,,22,1,Fri Jul 08 19:38:13 +0800 2022,1657280293
2138135,抑郁症超话,0,4.78904E+15,抑郁症: 继我爸自己偷偷去医院做手术之后，我妈又要去住院了，艹我特么可真没用。 ,,0,,8,2,Fri Jul 08 19:37:14 +0800 2022,1657280234
2138136,抑郁症超话,0,4.78904E+15,抑郁症: 救命，要不杀了我，我是个废物，为什么我什么都干不好，为什么，为什么我那么差，我不该活着，我出去走了好久，一回家就想着我是个废物，怎么办，我是不是该死 ,,0,,70,13,Fri Jul 08 19:34:50 +0800 2022,1657280090
2138137,抑郁症超话,0,4.78904E+15,抑郁症: 有没有讨厌小孩的（熊孩子）…… ,,0,,197,7,Fri Jul 08 19:32:44 +0800 2022,1657279964
2138138,抑郁症超话,0,4.78904E+15,抑郁症: 每天在夜里划着桨 ,,0,,81,4,Fri Jul 08 19:32:37 +0800 2022,1657279957
2138139,抑郁症超话,0,4.78904E+15,抑郁症:  好久没画了，能理解吗？ ,https://wx4.sinaimg.cn/large/007btSMily1h3zqw9zlr6j32c0340qv7.jpg,0,,90,34,Fri Jul 08 19:31:25 +0800 2022,1657279885
2138140,抑郁症患者超话,0,4.78905E+15,抑郁症患者: 气短胸闷，难受 ,,0,,239,12,Fri Jul 08 19:58:08 +0800 2022,1657281488
2138141,抑郁症患者超话,0,4.78904E+15,抑郁症患者: 今天打球了，超级开心，希望晚上不难受(;_;) ,,0,,361,11,Fri Jul 08 19:33:12 +0800 2022,1657279992
2138142,焦虑症超话,0,4.78905E+15,焦虑症: 可是我一点也不开心，上班忙，下班烦 ,,0,,556,72,Fri Jul 08 20:17:09 +0800 2022,1657282629
2138143,焦虑症超话,0,4.78905E+15,焦虑症: 嗜睡！每天十二个小时都睡不够，现在才八点又困死了！ ,,0,,16,17,Fri Jul 08 20:07:23 +0800 2022,1657282043
2138144,抑郁症超话,0,4.78905E+15,抑郁症:  最美好的周五晚上，才八点，就焦虑到必?敫辖舫园裁咭┤ニ舻牡夭剑艺娴囊璧?,,0,,66,243,Fri Jul 08 20:08:21 +0800 2022,1657282101
2138145,抑郁症超话,0,4.78905E+15,抑郁症: 一整天赖在床上，不想找工作，睡不着也要在床上，有人和我一样吗？ ,,0,,1065,44,Fri Jul 08 20:07:00 +0800 2022,1657282020
2138146,抑郁症超话,0,4.78905E+15,有女朋友了就别来招惹我了 突然来了个人对我这么好 我真的受不住。别来烦我了 ,,0,,49,10,Fri Jul 08 20:05:38 +0800 2022,1657281938
2138147,抑郁症超话,0,4.78905E+15,抑郁症: 那么好的饭，我全给撒了，拿回家给妈妈吃多好，我真是个废物 ,,0,,479,9,Fri Jul 08 20:03:48 +0800 2022,1657281828
2138148,抑郁症超话,0,4.78905E+15,抑郁症:  好不容易说服父母去看病，终于得到了药物的保管权 有没有友友吃过罗舒达～会不会变胖 ,https://wx4.sinaimg.cn/large/008mqTfGly1h3zrrlf37tj30u0140dol.jpg,0,,206,43,Fri Jul 08 20:01:06 +0800 2022,1657281666
2138149,抑郁症超话,0,4.78905E+15,从重度抑郁: 转双相情感障碍2型确诊一年了，一年前吞过药，去江边跳江未遂，研究生休学了一学期。现在一年后好很多啦，规律吃药，积极治疗，大半年情绪稳定没有发作，也顺利毕业了。有需要咨询关于看?〕砸┛匆缴模梢云缆畚饰饰遥叶蓟峄卮?,,0,,151,3,Fri Jul 08 19:57:42 +0800 2022,1657281462
2138150,抑郁症超话,0,4.78905E+15,抑郁症: 嗯……去复诊了，好嘛，从抑郁转双相了，虽然现在表面看起来像是好好的，但又感觉在有下坡路呢，难道真的要吃一辈子的药吗？其实也说不准…… ,,0,,84,13,Fri Jul 08 19:57:05 +0800 2022,1657281425
2138151,抑郁症超话,0,4.78905E+15,抑郁症: 唉！家人们，我一年前因为抑郁症退学了，但现在好转了，想去上学了，但不知道父母答不答应，我该要咋和他们说呐？ ,,0,,61,2,Fri Jul 08 19:55:58 +0800 2022,1657281358
2138152,抑郁症超话,0,4.78905E+15,抑郁症: 好想吃美食啊啊啊（一个人出去不适） ,,0,,34,14,Fri Jul 08 19:46:19 +0800 2022,1657280779
2138153,抑郁症超话,0,4.78904E+15,抑郁症:  累 ,,0,,30,9,Fri Jul 08 19:46:04 +0800 2022,1657280764
2138154,双相情感障碍超话,0,4.78905E+15,两个大人?一个娃一起吃了七百多 ,https://wx2.sinaimg.cn/large/006F22cwly1h3zs5omvupj31w02ipb29.jpg,0,,125,34,Fri Jul 08 20:24:07 +0800 2022,1657283047
2138155,双相情感障碍超话,0,4.78905E+15,第一次严重发病说我威胁他们，确诊了开始要我意志?崆浚远鞯挠胰套牛璧那呙谎椅一梗掖虻缁熬褪俏适裁词焙蚰芑骨痪〉礁а逦窕咕醯米约菏鞘澜缟献钗按蟮哪盖祝垢嫠呶乙院蟛豢赡茉俳枨页鞘俏业芤们Ｋ嗲楦姓习?  ,https://wx3.sinaimg.cn/large/005zp2cRgy1h3zryvlmzrj30zo2564jo.jpg,0,,26,68,Fri Jul 08 20:11:31 +0800 2022,1657282291
2138156,双相情感障碍超话,0,4.78905E+15,双相情感障碍:  真的真的很想有知心的朋友可是现在连个说话聊天的人都没有了我真的很差劲 对吧 ,,0,,26,15,Fri Jul 08 20:10:46 +0800 2022,1657282246
2138157,双相情感障碍超话,0,4.78905E+15,双相情感障碍: 今天积极做题，头有点晕，加上吃上佐匹克隆，头真的很晕。佐匹克隆还有缓解焦虑的功效吗？医生说可以缓解焦虑。我吃劳拉西泮和阿普唑仑都不好使。只好吃佐匹克隆。 ,,0,,140,69,Fri Jul 08 20:07:55 +0800 2022,1657282075
2138158,焦虑症超话,0,4.78906E+15,焦虑症:  这个左肩胛骨的地方总是疼痛 时间不长 但是剧痛，这个地方不是心脏反射区吗？应该看什么科？大家会这疼吗  ,https://wx1.sinaimg.cn/large/006Yifb9ly1h3zsz26eg9j30yi0tu42k.jpg,0,,754,187,Fri Jul 08 20:43:25 +0800 2022,1657284205
2138159,焦虑?⒊?0,4.78906E+15,焦虑症:  呜呜有没有有过吞咽恐惧的姐妹，怎么克服啊我严重时喝水都费劲好的时候，吃饭就喝粥，稀饭，但喝水也困难，要下勇气 ,,0,,282,424,Fri Jul 08 20:41:25 +0800 2022,1657284085
2138160,焦虑症超话,0,4.78906E+15,焦虑症: 有没有姐妹会害怕听到凶杀案，特别是自己身边发生的，我每次听到这种就会非常害怕，会不由自主的把自己代入凶手，害怕自己会伤害身边的人，真的是，不知道咋办了 ,,0,,271,43,Fri Jul 08 20:35:20 +0800 2022,1657283720
2138161,双相情感障碍超话,0,4.78906E+15,双相情感障碍:  为什么想哭哭不出来啊？好奇怪情绪被药物抑制了吗 ,,0,,150,1,Fri Jul 08 20:56:43 +0800 2022,1657285003
2138162,鹿道森超话,0,4.78906E+15,鹿道森17岁158还能再长高吗？这个身高是不是有点太矮了(?ω? )（想哭(?﹏?) ）？ ,,0,,20,4,Fri Jul 08 20:45:27 +0800 2022,1657284327
2138163,寄给走饭的信超话,0,4.78906E+15,寄给走饭的信:   17岁158还能长高吗？这个身高是不是太矮了？怎么办？(T＿T) ,,0,,20,4,Fri Jul 08 20:43:20 +0800 2022,1657284200
2138164,抑郁症超话,0,4.78907E+15,这几年，我与世界的链接，最后的这缕线，就是小猫咪了～抑郁症:  这三年自闭不愿意出门的时候，也无数次想，从楼上跳下去吧，这样就解脱了。但是看看小猫咪，我自己已经是情感上的孤儿了，我不想让它们也变成孤儿。它们俩无时无刻都在陪伴着我，半夜上洗手间，大花总是起来在洗手间门口看 ...全文,https://wx4.sinaimg.cn/large/005SVt5kgy1h3ztp4pwhvj32c03404qr.jpg,0,,98,178,Fri Jul 08 21:15:20 +0800 2022,1657286120
2138165,抑郁症超话,0,4.78907E+15,抑郁症: 我即使阴暗孤傲那也是我 ,,0,,10,3,Fri Jul 08 21:15:14 +0800 2022,1657286114
2138166,抑郁症超话,0,4.78907E+15,抑郁症: 今天又能吃到好吃的了，开心哦哈哈哈 ,,0,,4,3,Fri Jul 08 21:11:27 +0800 2022,1657285887
2138167,抑郁症超话,0,4.78907E+15,抑郁症: 幻觉什么时候能消失啊。。每天晚上睡觉都要把房间里的椅子拿出去 不然就会幻视椅子上有人看着我 ,,0,,293,205,Fri Jul 08 21:09:50 +0800 2022,1657285790
2138168,抑郁症超话,0,4.78907E+15,抑郁症: 想了解一下医院挂那种心理科门诊，是只做那种确诊评估吗 ,,0,,170,27,Fri Jul 08 21:06:05 +0800 2022,1657285565
2138169,抑郁症超话,0,4.78906E+15,抑郁症: 我的出生有错吗？凭什么为什么！我就不能有一个顺心的事情吗？大姨妈一个个给老娘添堵！都给添堵！这日子我过得简直无聊至极！要不是我妈的期盼撑着我活着，这个世界跟我有什么关系？我又想有什么关系！为什么不让我胎死腹中？为什么不让我年少夭折？为什么要让我懂事挣扎不知所以？这该 ...全文,,0,,102,5,Fri Jul 08 21:03:04 +0800 2022,1657285384
2138170,抑郁症超话,0,4.78906E+15,抑郁症: 和一个三观不和的家庭一起生活 ,,0,,283,118,Fri Jul 08 20:59:36 +0800 2022,1657285176
2138171,抑郁症超话,0,4.78906E+15,抑郁症: 两次招聘考试撞了，为什么！！！为什么什么都要针对我！！ ,,0,,21,5,Fri Jul 08 20:58:13 +0800 2022,1657285093
2138172,抑郁症超话,0,4.78906E+15,抑郁症:  他是很多人口里的好医生 在超话里也有很多人推荐他 但在我这里不是 他明知道病人的最痛处在哪里 他狠狠的扎了下去 ,https://wx2.sinaimg.cn/large/0060rdswly1h3ztblabhxj30k60wgws3.jpg,0,,132,723,Fri Jul 08 20:56:28 +0800 2022,1657284988
2138173,抑郁症超话,0,4.78906E+15,抑郁症:  重度抑郁症的重生笔记—【08】2019年4月18日，是我重新看到世界的那一天哇，我当时感受到风吹在脸上是暖暖的，看到天是蓝的，花是艳的，看到湖水看到树丛，唰，眼泪瞬间就下来了。我太久太久没有感受到过这个世界了。 y是苦瓜炒蛋的微博视频 ,,0,,1017,267,Fri Jul 08 20:51:42 +0800 2022,1657284702
2138174,抑郁症超话,0,4.78906E+15,抑郁症: 宝们我问一下，北京安定医院的胡昌清医生最近怎么都不出诊？我因为疫情半年没线下复诊了，之前一直是在胡医生那里看的，最近连续两周网上挂号都没有她的信息。或者大家有什么其他医生推荐吗？要号没那么难抢的，最好是特需门诊。感谢感谢。 ,,0,,54,2,Fri Jul 08 20:49:27 +0800 2022,1657284567
2138175,抑郁症超话,0,4.78906E+15,抑郁症:  明明去年省考还陪着我的人，今年为什么不见了 ,,0,,3,3,Fri Jul 08 20:45:03 +0800 2022,1657284303
2138176,抑郁症超话,0,4.78906E+15,抑郁症: 好烦，脑子里总是一堆事，乱乱的，却又无能为力，直到内耗的睡着，醒来又是如此，天天这样，但出门后又有一些意外和不可预测的事情会让我更头疼。而且，两年没有和朋友好好聊了，现在已经没有可以聊天的朋友了。 ,,0,,26,5,Fri Jul 08 20:43:23 +0800 2022,1657284203
2138177,抑郁症超话,0,4.78906E+15,那你便舍得让我活着了吗 ,,0,,13,7,Fri Jul 08 20:43:13 +0800 2022,1657284193
2138178,抑郁症超话,0,4.78906E+15,抑郁症:  理解不了抑郁症的种种，就简单的陪伴好了 ,,0,,90,34,Fri Jul 08 20:42:31 +0800 2022,1657284151
2138179,抑郁症超话,0,4.78906E+15,抑郁症: 你们说，是考个小学数学的教师资格还是考国考，因为专业原因反倒国考比省考几率大我都要愁死了，不想上学总得有条路，偏偏哪条路都不想走上去 ,,0,,135,23,Fri Jul 08 20:41:27 +0800 2022,1657284087
2138180,抑郁症超话,0,4.78906E+15,抑郁症: 超级不想去医院看病  但是又好难受  最近莫名的总是想吐我也不知道为什么  为什么不愿意去医院  我也不喜欢别人因为我有病而区别对待我爸妈每天都吵架 ,,0,,5,6,Fri Jul 08 20:40:20 +0800 2022,1657284020
2138181,抑郁症超话,0,4.78906E+15,抑郁症: 我真的不甘心，这个结果真的配不上我当时明知不可为而为之的心。 ,,0,,10,3,Fri Jul 08 20:38:12 +0800 2022,1657283892
2138182,抑郁症超话,0,4.78906E+15,抑郁症: 这世界真糟糕，我怀疑它永远不会变好 ,,0,,962,262,Fri Jul 08 20:31:32 +0800 2022,1657283492
2138183,抑郁症超话,0,4.78906E+15,抑郁症: 这里是泉城广场的夜好像活在这个世界上 也是件很美的事情 济南·泉城广场 ,https://wx3.sinaimg.cn/large/008jrCM5ly1h3zsj85fk2j31400u0411.jpg,0,,45,6,Fri Jul 08 20:28:48 +0800 2022,1657283328
2138184,抑郁症超话,0,4.78906E+15,抑郁症: 回家调养第四天午饭：凉拌黄瓜、脆皮纯肉肠、炸糖糕、韭菜盒子晚饭：比目鱼、香肠、凉拌黄花菜、韭菜鸡蛋汤水果：西瓜、青提、油桃今晚含泪吃了两小碗米饭，吃完饭出门散步喽 ,https://wx2.sinaimg.cn/large/006aJHculy1h3zsieswxoj33h32lwu0y.jpg,0,,160,6,Fri Jul 08 20:28:42 +0800 2022,1657283322
2138185,抑郁症超话,0,4.78906E+15,抑郁症: 是不是婚姻不幸福的妈妈都不希望自己的女儿过得幸福？ ,,0,,157,217,Fri Jul 08 20:27:10 +0800 2022,1657283230
2138186,抑郁症超话,0,4.78906E+15,抑郁症: ??? 一小框 ,https://wx4.sinaimg.cn/large/006YxuvSly1h3zsib0t3dj30u0140tdw.jpg,0,,67,38,Fri Jul 08 20:26:51 +0800 2022,1657283211
2138187,抑郁症超话,0,4.78905E+15,抑郁症: 今天感受到了我爸突如其来的父爱.(应该能说成父爱吧).不知道他能坚持多久.我只希望他能对我妈好点宽容点.别在我跟弟弟面前吵架(甚至是动手)不敢奢望太多.今天说夸大点是父爱.说小点其实就只是把我当成正常人对待了而已.保持住吧我的父亲.对我妈宽容再宽容点就好,,0,,108,2,Fri Jul 08 20:24:44 +0800 2022,1657283084
2138188,抑郁症超话,0,4.78905E+15,?钟糁? 眼泪憋不住 ,,0,,342,10,Fri Jul 08 20:23:56 +0800 2022,1657283036
2138189,抑郁症超话,0,4.78905E+15,双相情感障碍: 抑郁症 有姐妹和我一样吃了苯海索还手抖的吗 ,,0,,120,21,Fri Jul 08 20:20:52 +0800 2022,1657282852
2138190,抑郁症超话,0,4.78905E+15,抑郁症: 我生来就是病态的扭曲的，正常人当然不可能和我好好的，所以我更希望有个疯子来爱我。 ,,0,,10,3,Fri Jul 08 20:20:25 +0800 2022,1657282825
2138191,抑郁症超话,0,4.78905E+15,抑郁症:  我要是自己有钱，就自己给自己过生日了，一年到头也没吃过蛋糕。实话说也不喜欢过生日，可也想有人记得我。以后努力吃上蛋糕 ,,0,,240,1,Fri Jul 08 20:20:09 +0800 2022,1657282809
2138192,抑郁症超话,0,4.78905E+15,抑郁症:  今天去看海了！！！ 旅途中唯一开心的一件事。色调自己调的喔哈哈哈我好喜欢 太子是个臭猫猫的微博视频 ,,0,,111,22,Fri Jul 08 20:19:46 +0800 2022,1657282786
2138193,抑郁症超话,0,4.78905E+15,抑郁症: 你们想要的世界应该是什么样的？留言告诉我吧！ ,,0,,870,244,Fri Jul 08 20:19:16 +0800 2022,1657282756
2138194,抑郁症超话,0,4.78905E+15,抑郁症:  为什么这怎么想哭 眼泪就一直流 ,,0,,13,4,Fri Jul 08 20:17:15 +0800 2022,1657282635
2138195,抑郁症超话,0,4.78905E+15,抑郁症: 我很害怕被忽视。尤其是爸妈不会叫我吃饭。这让我打心底产生将要被抛弃的感觉。我讨厌这样。请按时叫我吃饭好么。 ,,0,,3,2,Fri Jul 08 20:15:52 +0800 2022,1657282552
2138196,抑郁症超话,0,4.78905E+15,抑郁症:  明天考试要加油！ ,,0,,21,5,Fri Jul 08 20:15:12 +0800 2022,1657282512
2138197,抑郁症患者超话,0,4.78907E+15,抑郁症患者: 是我的错，我不该存在 ,,0,,1575,224,Fri Jul 08 21:24:20 +0800 2022,1657286660
2138198,抑郁症患者超话,0,4.78906E+15,抑郁症患者:  应该是初期吧，只是在没人的时候头撞墙，情绪不稳，怎么调节 ,,0,,10,1,Fri Jul 08 21:03:40 +0800 2022,1657285420
2138199,双相情感障碍超话,0,4.78907E+15,双相情感障碍: 坚持不下去了 坚持好难 ,,0,,6,40,Fri Jul 08 21:28:44 +0800 2022,1657286924
2138200,林奕含超话,0,4.78907E+15,林奕含姐姐，今天又难过到和别人聊到这个话题，像是充电一样，不停地和别人聊，希望能得到一些鼓励，希望能得到一些认同，希望能得到一些经验。但是我的心，始终空落落的，没有人也没有事能填满。 ,https://wx4.sinaimg.cn/large/005EWdH7ly1h3ztwypjcxj30qy1a8427.jpg,0,,590,117,Fri Jul 08 21:16:54 +0800 2022,1657286214
2138201,焦虑症超话,0,4.78908E+15,焦虑症:  有没有头一直跳的朋友 ,,0,,179,93,Fri Jul 08 21:58:05 +0800 2022,1657288685
2138202,焦虑症超话,0,4.78908E+15,焦虑症:  大家焦虑症有没有手心出汗的啊 ,,0,,65,14,Fri Jul 08 21:52:13 +0800 2022,1657288333
2138203,焦虑症超话,0,4.78908E+15,焦虑症: 求问：焦虑症只能通过药物治疗吗？是否可以通过生活中自行调节去改善呢？又要怎么去调节？ ,,0,,6,12,Fri Jul 08 21:51:31 +0800 2022,1657288291
2138204,焦虑症超话,0,4.78908E+15,焦虑症: 请问吃了抗焦虑的药，会视力模糊吗 ,,0,,265,166,Fri Jul 08 21:46:54 +0800 2022,1657288014
2138205,焦虑症超话,0,4.78907E+15,焦虑症: 请问吃了抗焦虑的药，会视力模糊吗 ,,0,,265,166,Fri Jul 08 21:36:56 +0800 2022,1657287416
2138206,焦虑症超话,0,4.78907E+15,焦虑症:  吃药吃着吃出一丝血腥，低头一看果然又！！！ ,https://wx1.sinaimg.cn/large/6ae68ee9gy1h3zugfbzu4j20mi0u0gru.jpg,0,,351,1067,Fri Jul 08 21:34:38 +0800 2022,1657287278
2138207,抑郁症超话,0,4.78908E+15,抑郁症:  就我一个人喝不?丛致鹞艺娴木醯煤媚押?,,0,,131,427,Fri Jul 08 21:58:46 +0800 2022,1657288726
2138208,抑郁症超话,0,4.78907E+15,抑郁症:  人活着还是简单一点的为好有些不一定要懂的 还是不懂为好只有这样才能轻松快乐地活着唉，真怕把给他带偏了 ,https://wx3.sinaimg.cn/large/007QmHgLly1h3zuc2j48ej30yi0qlq6l.jpg,0,,513,227,Fri Jul 08 21:31:32 +0800 2022,1657287092
